2016-10-14 04:45;3,17;5,172655106;85,27;124,7;45,93728638;5,704542547,6916
2016-10-14 05:00;3,03;5,172655106;80,79;126,57;45,93728638;5,130596233,6917
2016-10-14 05:15;3,03;5,172655106;78,39;128,85;45,93728638;4,863354198,6917
2016-10-14 05:30;3,03;5,172655106;77,2;135,99;45,93728638;4,944633492,6917
2016-10-14 05:45;3;5,172655106;76,86;140,68;45,93728638;5,059532829,6917
2016-10-14 06:00;2,89;5,172655106;76,31;147,7;46,09649031;5,190176567,6918
2016-10-14 06:15;2,88;5,172655106;76,12;154,5;46,41107941;5,338457834,6918
2016-10-14 06:30;2,88;5,172655106;76,12;159,51;46,41107941;5,511568991,6918
2016-10-14 06:45;2,88;5,172655106;76,06;160,53;46,41107941;5,535610861,6918
2016-10-14 07:00;2,82;5,172655106;75,33;165,25;46,41107941;5,558069935,6919
2016-10-14 07:15;2,8;5,172655106;76,27;167,98;46,41107941;5,833539472,6919
2016-10-14 07:30;2,8;5,172655106;77,69;169,75;45,84370623;6,28737176,6919
2016-10-14 07:45;2,8;5,541291823;77,7;169,22;45,39940643;6,357152856,6919
2016-10-21 19:15;6,03;7,871519015;76,5;141,28;42,98695374;5,506746093,7099
2016-10-21 19:30;6,03;7,626153946;75,41;140,91;42,98695374;5,313688493,7099
2016-10-21 19:45;6,03;7,626153946;74,85;135,79;42,98695374;5,03217276,7099
2016-10-21 20:00;5,94;7,626153946;74,85;137,69;42,98695374;5,102583897,7100
2016-10-21 20:15;5,78;7,626153946;74,78;138,65;42,98695374;5,126872015,7100
2016-10-21 20:30;5,77;7,441924926;74,71;137,51;43,50282249;4,991019119,7100
2016-10-21 20:45;5,77;7,271533966;75,46;141,01;43,78805161;5,194277572,7100
2016-10-21 21:00;5,62;7,271533966;74,15;143,61;43,78805161;5,07124719,7101
2016-10-21 21:15;5,58;7,271533966;74,33;143,73;43,78805161;5,105574581,7101
2016-10-21 21:30;5,58;7,271533966;75,3;143,34;43,78805161;5,25343202,7101
2016-10-21 21:45;5,58;7,271533966;75,86;145;43,78805161;5,408711374,7101
2016-10-21 22:00;5,57;7,271533966;74,9;142,49;43,78805161;5,15598988,7102
2016-10-21 22:15;5,47;7,271533966;74,17;141;44,00918429;4,946097302,7102
2016-10-21 22:30;5,49;7,271533966;73,17;137,21;44,15655899;4,630047685,7102
2016-10-21 22:45;5,54;7,271533966;75,06;136,59;44,15655899;4,909374977,7102
2016-10-21 23:00;5,54;7,110716061;75,86;138,81;44,15655899;5,11832214,7103
